,cve_id,publish_date,cvss_score,access_level,complexity,product_type,vendor,product,references,num_exploits,exploits,has_patch,dirty,gentoo_opensuse_rustsec,oracle,apple,ibm,ubuntu,debian,android,android_pixel,bugzilla_redhat,microsoft,adobe,cisco,zerodayinitiative,fedoraproject,earliest_patch
11279,CVE-2020-15943,2020-08-04,5.5,Remote,Low,Application,Gantt-chart Project,Gantt-chart,"['https://www.syss.de/fileadmin/dokumente/Publikationen/Advisories/SYSS-2020-029.txt'
 'https://marketplace.atlassian.com/apps/28997/gantt-chart-for-jira?hosting=cloud&tab=overview'
 'http://packetstormsecurity.com/files/158751/Gantt-Chart-For-Jira-5.5.3-Missing-Privilege-Check.html'
 'http://seclists.org/fulldisclosure/2020/Aug/0']",0,[],0,0,,,,,,,,,,,,,,,
11280,CVE-2020-15944,2020-08-04,3.5,Remote,Medium,Application,Gantt-chart Project,Gantt-chart,"['http://packetstormsecurity.com/files/158752/Gantt-Chart-For-Jira-5.5.4-Cross-Site-Scripting.html'
 'https://www.syss.de/fileadmin/dokumente/Publikationen/Advisories/SYSS-2020-030.txt'
 'http://seclists.org/fulldisclosure/2020/Aug/1'
 'https://marketplace.atlassian.com/apps/28997/gantt-chart-for-jira?hosting=cloud&tab=overview']",0,[],0,0,,,,,,,,,,,,,,,
11281,CVE-2020-15945,2020-07-24,2.1,Local,Low,Application,LUA,LUA,"['https://github.com/lua/lua/commit/a2195644d89812e5b157ce7bac35543e06db05e3'
 'http://lua-users.org/lists/lua-l/2020-07/msg00123.html']",0,[],0,0,,,,,,,,,,,,,,,
11282,CVE-2020-15947,2020-08-13,6.5,Remote,Low,Application,Loway,Queuemetrics,['https://blog.divisionzero.co/2020/08/12/cve-2020-15947/'],0,[],0,0,,,,,,,,,,,,,,,
11283,CVE-2020-15949,2020-11-05,5.0,Remote,Low,Application,Immuta,Immuta,"['https://labs.bishopfox.com/advisories' 'https://www.immuta.com/'
 'https://labs.bishopfox.com/advisories/immuta-version-2.8.2']",0,[],0,0,,,,,,,,,,,,,,,
11284,CVE-2020-15950,2020-11-05,6.8,Remote,Medium,Application,Immuta,Immuta,"['https://labs.bishopfox.com/advisories' 'https://www.immuta.com/'
 'https://labs.bishopfox.com/advisories/immuta-version-2.8.2']",0,[],0,0,,,,,,,,,,,,,,,
11285,CVE-2020-15951,2020-11-05,4.3,Remote,Medium,Application,Immuta,Immuta,"['https://labs.bishopfox.com/advisories'
 'https://labs.bishopfox.com/advisories/immuta-version-2.8.2'
 'https://www.immuta.com/']",0,[],0,0,,,,,,,,,,,,,,,
11286,CVE-2020-15952,2020-11-05,6.0,Remote,Medium,Application,Immuta,Immuta,"['https://labs.bishopfox.com/advisories' 'https://www.immuta.com/'
 'https://labs.bishopfox.com/advisories/immuta-version-2.8.2']",0,[],0,0,,,,,,,,,,,,,,,
11287,CVE-2020-15953,2020-07-27,5.8,Remote,Medium,Application,Libetpan Project,Libetpan,"['https://github.com/dinhvh/libetpan/issues/386'
 'https://security.gentoo.org/glsa/202007-55'
 'https://lists.debian.org/debian-lts-announce/2020/08/msg00026.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/M65FVH5XPS23NLHFN3ABEGBSCHZAISXN/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/QFBWNA5REI5ZGW2DAOEAVHM23MOU6O5J/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00060.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00075.html']",0,[],1,1,2020-07-28,,,,,,,,,,,,,,2020-07-28
11288,CVE-2020-15954,2020-07-27,4.3,Remote,Medium,OS,Debian,Debian Linux,"['https://bugs.kde.org/show_bug.cgi?id=423426'
 'https://lists.debian.org/debian-lts-announce/2020/07/msg00030.html']",0,[],0,0,,,,,,,,,,,,,,,
11289,CVE-2020-15956,2020-08-04,5.0,Remote,Low,Application,Acti,NVR,"['https://github.com/megamagnus/cve-2020-15956'
 'https://www2.acti.com/nvr3'
 'http://packetstormsecurity.com/files/158771/ACTi-NVR3-Standard-Professional-Server-3.0.12.42-Denial-Of-Service.html']",0,[],0,0,,,,,,,,,,,,,,,
11290,CVE-2020-15957,2020-07-30,5.0,Remote,Low,Application,Dp3t-backend-software Development Kit Project,Dp3t-backend-software Development Kit,"['https://github.com/DP-3T/dp3t-sdk-backend/compare/v1.0.4...v1.1.0'
 'https://github.com/DP-3T/dp3t-sdk-backend/security/advisories/GHSA-5m5q-3qw2-3xf3'
 'https://github.com/dp-3T/dp3t-sdk-backend']",0,[],0,0,,,,,,,,,,,,,,,
11291,CVE-2020-15958,2020-09-18,5.0,Remote,Low,Application,1crm,1crm,"['http://seclists.org/fulldisclosure/2020/Sep/31'
 'https://aramido.de/blog/sicherheitshinweise/sicherheitswarnung-1crm-schutzt-daten-unzureichend-cve-2020-15958'
 'https://1crm.com/documentation/'
 'http://packetstormsecurity.com/files/159193/1CRM-8.6.7-Insecure-Direct-Object-Reference.html']",0,[],0,0,,,,,,,,,,,,,,,
11292,CVE-2020-15959,2020-09-21,4.3,Remote,Medium,OS,Debian,Debian Linux,"['https://crbug.com/1122684'
 'https://chromereleases.googleblog.com/2020/09/stable-channel-update-for-desktop.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00072.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00078.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00081.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/GNIYFJST4TFJYFZ27VODBOINCLBGULTD/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/FN7HZIGAOCZKBT4LV363BCPRA5FLY25I/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-10/msg00049.html'
 'https://www.debian.org/security/2021/dsa-4824'
 'https://security.gentoo.org/glsa/202101-30']",0,[],1,1,2020-09-22,,,,,2021-01-01,,,,,,,,,2020-09-22
11293,CVE-2020-15960,2020-09-21,6.8,Remote,Medium,OS,Debian,Debian Linux,"['https://chromereleases.googleblog.com/2020/09/stable-channel-update-for-desktop_21.html'
 'https://crbug.com/1100136'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00087.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00095.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00096.html'
 'https://security.gentoo.org/glsa/202009-13'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/GNIYFJST4TFJYFZ27VODBOINCLBGULTD/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/FN7HZIGAOCZKBT4LV363BCPRA5FLY25I/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/YWNBJFBPKYCYSZTS54FHNCRZG6KC2AIJ/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-10/msg00049.html'
 'https://www.debian.org/security/2021/dsa-4824'
 'https://security.gentoo.org/glsa/202101-30']",0,[],1,1,2020-09-25,,,,,2021-01-01,,,,,,,,,2020-09-25
11294,CVE-2020-15961,2020-09-21,6.8,Remote,Medium,OS,Debian,Debian Linux,"['https://chromereleases.googleblog.com/2020/09/stable-channel-update-for-desktop_21.html'
 'https://crbug.com/1114636'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00087.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00095.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00096.html'
 'https://security.gentoo.org/glsa/202009-13'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/GNIYFJST4TFJYFZ27VODBOINCLBGULTD/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/FN7HZIGAOCZKBT4LV363BCPRA5FLY25I/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/YWNBJFBPKYCYSZTS54FHNCRZG6KC2AIJ/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-10/msg00049.html'
 'https://www.debian.org/security/2021/dsa-4824'
 'https://security.gentoo.org/glsa/202101-30']",0,[],1,1,2020-09-25,,,,,2021-01-01,,,,,,,,,2020-09-25
11295,CVE-2020-15962,2020-09-21,6.8,Remote,Medium,OS,Debian,Debian Linux,"['https://chromereleases.googleblog.com/2020/09/stable-channel-update-for-desktop_21.html'
 'https://crbug.com/1121836'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00087.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00095.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00096.html'
 'https://security.gentoo.org/glsa/202009-13'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/GNIYFJST4TFJYFZ27VODBOINCLBGULTD/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/FN7HZIGAOCZKBT4LV363BCPRA5FLY25I/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/YWNBJFBPKYCYSZTS54FHNCRZG6KC2AIJ/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-10/msg00049.html'
 'https://www.debian.org/security/2021/dsa-4824'
 'https://security.gentoo.org/glsa/202101-30']",0,[],1,1,2020-09-25,,,,,2021-01-01,,,,,,,,,2020-09-25
11296,CVE-2020-15963,2020-09-21,6.8,Remote,Medium,OS,Debian,Debian Linux,"['https://chromereleases.googleblog.com/2020/09/stable-channel-update-for-desktop_21.html'
 'https://crbug.com/1113558'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00087.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00095.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00096.html'
 'https://security.gentoo.org/glsa/202009-13'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/GNIYFJST4TFJYFZ27VODBOINCLBGULTD/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/FN7HZIGAOCZKBT4LV363BCPRA5FLY25I/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/YWNBJFBPKYCYSZTS54FHNCRZG6KC2AIJ/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-10/msg00049.html'
 'https://www.debian.org/security/2021/dsa-4824'
 'https://security.gentoo.org/glsa/202101-30']",0,[],1,1,2020-09-25,,,,,2021-01-01,,,,,,,,,2020-09-25
11297,CVE-2020-15964,2020-09-21,6.8,Remote,Medium,OS,Debian,Debian Linux,"['http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00095.html'
 'https://www.debian.org/security/2021/dsa-4824'
 'https://security.gentoo.org/glsa/202101-30'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/YWNBJFBPKYCYSZTS54FHNCRZG6KC2AIJ/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-10/msg00049.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/GNIYFJST4TFJYFZ27VODBOINCLBGULTD/'
 'https://chromereleases.googleblog.com/2020/09/stable-channel-update-for-desktop_21.html'
 'https://security.gentoo.org/glsa/202009-13'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00096.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/FN7HZIGAOCZKBT4LV363BCPRA5FLY25I/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00087.html'
 'https://crbug.com/1121414']",0,[],1,1,2020-09-26,,,,,2021-01-01,,,,,,,,,2020-09-26
11298,CVE-2020-15965,2020-09-21,6.8,Remote,Medium,OS,Debian,Debian Linux,"['https://crbug.com/1126249'
 'https://chromereleases.googleblog.com/2020/09/stable-channel-update-for-desktop_21.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00087.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00095.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00096.html'
 'https://security.gentoo.org/glsa/202009-13'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/GNIYFJST4TFJYFZ27VODBOINCLBGULTD/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/FN7HZIGAOCZKBT4LV363BCPRA5FLY25I/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/YWNBJFBPKYCYSZTS54FHNCRZG6KC2AIJ/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-10/msg00049.html'
 'https://www.debian.org/security/2021/dsa-4824'
 'https://security.gentoo.org/glsa/202101-30']",0,[],1,1,2020-09-25,,,,,2021-01-01,,,,,,,,,2020-09-25
11299,CVE-2020-15966,2020-09-21,4.3,Remote,Medium,OS,Debian,Debian Linux,"['https://crbug.com/1113565'
 'https://chromereleases.googleblog.com/2020/09/stable-channel-update-for-desktop_21.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00087.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00095.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00096.html'
 'https://security.gentoo.org/glsa/202009-13'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/GNIYFJST4TFJYFZ27VODBOINCLBGULTD/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/FN7HZIGAOCZKBT4LV363BCPRA5FLY25I/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/YWNBJFBPKYCYSZTS54FHNCRZG6KC2AIJ/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-10/msg00049.html'
 'https://www.debian.org/security/2021/dsa-4824'
 'https://security.gentoo.org/glsa/202101-30']",0,[],1,1,2020-09-25,,,,,2021-01-01,,,,,,,,,2020-09-25
11300,CVE-2020-15967,2020-11-03,6.8,Remote,Medium,OS,Debian,Debian Linux,"['https://chromereleases.googleblog.com/2020/10/stable-channel-update-for-desktop.html'
 'https://crbug.com/1127322'
 'http://lists.opensuse.org/opensuse-security-announce/2020-11/msg00016.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/4GWCWNHTTYOH6HSFUXPGPBB6J6JYZHZE/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/24QFL4C3AZKMFVL7LVSYMU2DNE5VVUGS/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/SC3U3H6AISVZB5PLZLLNF4HMQ4UFFL7M/'
 'https://www.debian.org/security/2021/dsa-4824']",0,[],1,1,2020-11-05,,,,,2021-01-01,,,,,,,,,2020-11-05
11301,CVE-2020-15968,2020-11-03,6.8,Remote,Medium,OS,Debian,Debian Linux,"['https://chromereleases.googleblog.com/2020/10/stable-channel-update-for-desktop.html'
 'https://crbug.com/1126424'
 'http://lists.opensuse.org/opensuse-security-announce/2020-11/msg00016.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/4GWCWNHTTYOH6HSFUXPGPBB6J6JYZHZE/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/24QFL4C3AZKMFVL7LVSYMU2DNE5VVUGS/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/SC3U3H6AISVZB5PLZLLNF4HMQ4UFFL7M/'
 'https://www.debian.org/security/2021/dsa-4824'
 'https://security.gentoo.org/glsa/202101-30']",0,[],1,1,2020-11-05,,,,,2021-01-01,,,,,,,,,2020-11-05
11302,CVE-2020-15969,2020-11-03,6.8,Remote,Medium,OS,Apple,Ipados,"['https://security.gentoo.org/glsa/202101-30'
 'https://www.debian.org/security/2021/dsa-4824'
 'http://seclists.org/fulldisclosure/2020/Dec/27'
 'http://seclists.org/fulldisclosure/2020/Dec/26'
 'http://seclists.org/fulldisclosure/2020/Dec/24'
 'http://seclists.org/fulldisclosure/2020/Dec/29'
 'https://chromereleases.googleblog.com/2020/10/stable-channel-update-for-desktop.html'
 'https://crbug.com/1124659'
 'http://lists.opensuse.org/opensuse-security-announce/2020-11/msg00016.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/4GWCWNHTTYOH6HSFUXPGPBB6J6JYZHZE/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/24QFL4C3AZKMFVL7LVSYMU2DNE5VVUGS/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/SC3U3H6AISVZB5PLZLLNF4HMQ4UFFL7M/'
 'https://support.apple.com/kb/HT212009'
 'https://support.apple.com/kb/HT212007'
 'http://seclists.org/fulldisclosure/2020/Dec/30'
 'https://support.apple.com/kb/HT212003'
 'https://support.apple.com/kb/HT212011'
 'https://support.apple.com/kb/HT212005']",0,[],1,1,2021-01-26,,2020-12-14,,,2021-01-01,,,,,,,,,2020-12-14
11303,CVE-2020-15970,2020-11-03,6.8,Remote,Medium,OS,Debian,Debian Linux,"['https://chromereleases.googleblog.com/2020/10/stable-channel-update-for-desktop.html'
 'https://crbug.com/1108299'
 'http://lists.opensuse.org/opensuse-security-announce/2020-11/msg00016.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/4GWCWNHTTYOH6HSFUXPGPBB6J6JYZHZE/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/24QFL4C3AZKMFVL7LVSYMU2DNE5VVUGS/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/SC3U3H6AISVZB5PLZLLNF4HMQ4UFFL7M/'
 'https://www.debian.org/security/2021/dsa-4824']",0,[],1,1,2020-11-05,,,,,2021-01-01,,,,,,,,,2020-11-05
11304,CVE-2020-15971,2020-11-03,6.8,Remote,Medium,OS,Debian,Debian Linux,"['https://chromereleases.googleblog.com/2020/10/stable-channel-update-for-desktop.html'
 'https://crbug.com/1114062'
 'http://lists.opensuse.org/opensuse-security-announce/2020-11/msg00016.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/4GWCWNHTTYOH6HSFUXPGPBB6J6JYZHZE/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/24QFL4C3AZKMFVL7LVSYMU2DNE5VVUGS/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/SC3U3H6AISVZB5PLZLLNF4HMQ4UFFL7M/'
 'https://www.debian.org/security/2021/dsa-4824']",0,[],1,1,2020-11-05,,,,,2021-01-01,,,,,,,,,2020-11-05
11305,CVE-2020-15972,2020-11-03,6.8,Remote,Medium,OS,Debian,Debian Linux,"['https://security.gentoo.org/glsa/202101-30'
 'https://www.debian.org/security/2021/dsa-4824'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/SC3U3H6AISVZB5PLZLLNF4HMQ4UFFL7M/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/24QFL4C3AZKMFVL7LVSYMU2DNE5VVUGS/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/4GWCWNHTTYOH6HSFUXPGPBB6J6JYZHZE/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-11/msg00016.html'
 'https://crbug.com/1115901'
 'https://chromereleases.googleblog.com/2020/10/stable-channel-update-for-desktop.html']",0,[],1,1,2021-01-26,,,,,2021-01-01,,,,,,,,,2021-01-01
11306,CVE-2020-15973,2020-11-03,4.3,Remote,Medium,OS,Debian,Debian Linux,"['https://chromereleases.googleblog.com/2020/10/stable-channel-update-for-desktop.html'
 'https://crbug.com/1106890'
 'http://lists.opensuse.org/opensuse-security-announce/2020-11/msg00016.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/4GWCWNHTTYOH6HSFUXPGPBB6J6JYZHZE/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/24QFL4C3AZKMFVL7LVSYMU2DNE5VVUGS/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/SC3U3H6AISVZB5PLZLLNF4HMQ4UFFL7M/'
 'https://www.debian.org/security/2021/dsa-4824']",0,[],1,1,2020-11-05,,,,,2021-01-01,,,,,,,,,2020-11-05
11307,CVE-2020-15974,2020-11-03,6.8,Remote,Medium,OS,Debian,Debian Linux,"['https://crbug.com/1104103'
 'https://chromereleases.googleblog.com/2020/10/stable-channel-update-for-desktop.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-11/msg00016.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/4GWCWNHTTYOH6HSFUXPGPBB6J6JYZHZE/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/24QFL4C3AZKMFVL7LVSYMU2DNE5VVUGS/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/SC3U3H6AISVZB5PLZLLNF4HMQ4UFFL7M/'
 'https://www.debian.org/security/2021/dsa-4824'
 'https://security.gentoo.org/glsa/202101-30']",0,[],1,1,2020-11-05,,,,,2021-01-01,,,,,,,,,2020-11-05
11308,CVE-2020-15975,2020-11-03,6.8,Remote,Medium,OS,Debian,Debian Linux,"['https://www.debian.org/security/2021/dsa-4824'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/SC3U3H6AISVZB5PLZLLNF4HMQ4UFFL7M/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/24QFL4C3AZKMFVL7LVSYMU2DNE5VVUGS/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/4GWCWNHTTYOH6HSFUXPGPBB6J6JYZHZE/'
 'https://crbug.com/1110800'
 'http://lists.opensuse.org/opensuse-security-announce/2020-11/msg00016.html'
 'https://chromereleases.googleblog.com/2020/10/stable-channel-update-for-desktop.html']",0,[],1,1,2020-11-05,,,,,2021-01-01,,,,,,,,,2020-11-05
11309,CVE-2020-15976,2020-11-03,6.8,Remote,Medium,OS,Debian,Debian Linux,"['http://lists.opensuse.org/opensuse-security-announce/2020-11/msg00016.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/4GWCWNHTTYOH6HSFUXPGPBB6J6JYZHZE/'
 'https://security.gentoo.org/glsa/202101-30'
 'https://www.debian.org/security/2021/dsa-4824'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/24QFL4C3AZKMFVL7LVSYMU2DNE5VVUGS/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/SC3U3H6AISVZB5PLZLLNF4HMQ4UFFL7M/'
 'https://chromereleases.googleblog.com/2020/10/stable-channel-update-for-desktop.html'
 'https://crbug.com/1123522']",0,[],1,1,2020-11-05,,,,,2021-01-01,,,,,,,,,2020-11-05
11310,CVE-2020-15977,2020-11-03,4.3,Remote,Medium,OS,Debian,Debian Linux,"['https://chromereleases.googleblog.com/2020/10/stable-channel-update-for-desktop.html'
 'https://crbug.com/1097724'
 'http://lists.opensuse.org/opensuse-security-announce/2020-11/msg00016.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/4GWCWNHTTYOH6HSFUXPGPBB6J6JYZHZE/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/24QFL4C3AZKMFVL7LVSYMU2DNE5VVUGS/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/SC3U3H6AISVZB5PLZLLNF4HMQ4UFFL7M/'
 'https://www.debian.org/security/2021/dsa-4824'
 'https://security.gentoo.org/glsa/202101-30']",0,[],1,1,2020-11-05,,,,,2021-01-01,,,,,,,,,2020-11-05
